1.43568;1.86455;2.39639;2.81601;2,40054; 272
1.68861;3.52254;2.02291;3.05541;1,24677; 345
1.76135;2.07123;2.4595;2.76446;4,9099; 211
1.64909;1.35109;2.64909;2.35109;4,97091; 209
2.57184;1.78004;2.86751;2.20049;5,09957; 205
1.944;2.85225;2.16781;2.8726;5,1373; 207
1.38673;2.76054;2.19255;3.07274;0,51111; 410
1.70166;2.26249;2.20166;2.76249;10,2971; 138
2.26232;1.40401;2.90766;2.18284;2,49787; 276
2.74017;2.01719;2.86194;2.22388;5,07467; 207
1.21951;2.42471;2.05669;2.98064;1,23291; 343
2.05038;1.96918;2.55038;2.46918;9,96431; 138
2.08007;2.26214;2.51125;2.69332;9,91637; 138
3.51783;1.60089;3.08696;1.99576;1,26063; 345
1.2964;1.39196;2.58111;2.67667;2,3648; 280
1.30176;1.07283;2.74518;2.51625;2,37253; 280
1.70534;3.18461;2.19066;3.07343;0,511457; 414
1.6771;1.24031;2.6771;2.24031;5,06481; 209
2.12782;3.46949;2.05626;2.90219;2,59328; 268
1.58833;1.34564;2.58833;2.34564;4,99226; 209
1.06921;1.05075;2.56921;2.55075;2,38144; 280
1.64447;3.10095;2.22948;3.19201;0,164149; 481
1.32132;2.65574;2.08306;2.98696;1,22006; 349
2.23476;1.39927;2.90558;2.19306;2,49163; 276
1.87991;2.4589;2.30193;2.83267;5,00291; 205
1.47683;1.82824;2.43858;2.78821;2,38857; 272
1.73052;1.47187;2.73052;2.47187;4,90174; 209
3.0093;2.39454;2.82411;2.32215;4,9872; 201
1.54806;2.27844;2.23659;2.89365;2,46705; 278
1.3723;1.90386;2.3416;2.84784;2,41946; 272
1.90705;1.31896;2.8664;2.30466;2,43443; 272
3.33182;1.26846;3.24267;2.10971;0,176775; 491
2.47685;2.22684;2.72685;2.47684;9,93981; 138
2.57928;3.02108;2.4156;2.77035;4,92735; 197
2.91016;2.93162;2.59183;2.60898;9,89059; 140
2.47561;1.72989;2.86672;2.20423;5,09548; 205
3.37557;1.73686;3.00156;2.07009;1,22538; 345
1.83115;1.55275;2.7534;2.475;4,90353; 209
1.01229;2.8214;2.10126;3.24547;0,177829; 501
1.46757;2.33686;2.16688;2.91029;2,50799; 278
3.51365;1.50066;3.22863;2.14785;0,172309; 497
1.21114;1.42698;2.52255;2.73839;2,37149; 280
2.6749;1.95647;2.85908;2.23402;5,0644; 205
1.67234;3.30787;2.22435;3.18332;0,504266; 422
2.3795;2.2818;2.64979;2.55209;9,89784; 138
1.74338;3.33457;2.10346;3.02429;1,20993; 339
1.3124;1.61868;2.3124;2.61868;5,0102; 209
1.53726;2.50531;2.21938;2.96219;1,1689; 345
2.93757;1.23602;3.10095;2.07462;0,536812; 416
1.38052;3.52158;2.12649;3.23676;0,174753; 491
2.42541;2.43632;2.42541;2.43632;20,294; 67
2.90055;1.25887;3.09603;2.10954;0,528248; 414
2.54205;2.1047;2.79503;2.376;4,95005; 201
1.5428;1.67535;2.5428;2.67535;4,88101; 209
2.95148;2.89919;2.62135;2.57958;9,89173; 140
1.00621;1.52484;2.37555;2.8876;1,13071; 347
1.02423;2.88264;2.12121;3.23866;0,17538; 489
2.15666;3.52575;2.05237;2.90081;2,59687; 272
2.10545;3.21857;2.07482;2.86461;5,26672; 201
2.15259;2.25045;2.55201;2.64987;9,89787; 138
2.69509;1.91033;2.86685;2.20364;5,09612; 205
2.28981;2.35726;2.56692;2.63437;9,89393; 138
1.17246;2.87643;2.14597;3.22937;0,172519; 491
1.34797;2.83742;2.13997;3.08921;0,521486; 416
1.30907;2.53571;2.05832;2.98093;1,23209; 345
2.73901;2.77612;2.5851;2.61572;9,8911; 134
1.35786;2.47537;2.09729;2.94998;2,55862; 278
3.50909;1.07703;3.26734;2.00972;0,191074; 495
3.51448;3.0362;2.77108;2.41449;4,92793; 207
3.38704;2.38493;2.86982;2.18814;5,11342; 207
1.46895;2.65001;2.22339;3.06073;0,505703; 412
2.77064;1.72751;2.91228;2.10413;2,55274; 272
3.02588;1.56932;3.19201;2.22946;0,164151; 481
1.51927;1.25805;2.76198;2.50076;2,37537; 280
1.16102;1.5384;2.44578;2.82316;2,38878; 280
2.91213;1.24539;3.09732;2.10231;0,529948; 414
1.93342;1.93662;2.43342;2.43662;10,0948; 138
3.0535;2.53724;2.79171;2.38159;4,94661; 201
2.45687;1.23672;2.97966;2.05167;1,23546; 343
1.75568;3.09933;2.22659;3.0594;0,505168; 414
3.51322;3.21485;2.70651;2.49208;9,92707; 140
2.54173;1.47183;2.97414;2.1782;1,18228; 345
3.41742;3.11957;2.71161;2.48675;9,93076; 144
1.80052;2.56977;2.21064;2.86529;5,08857; 205
1.32297;1.28104;2.64955;2.60762;2,36349; 280
1.57792;2.98483;2.225;3.18269;0,504156; 412
2.44114;1.82805;2.84087;2.28508;5,01709; 205
1.32493;2.7199;2.09263;2.98427;1,21588; 349
2.42083;1.60618;2.87081;2.10041;5,22738; 201
1.28049;2.27938;2.12957;2.96198;2,53535; 276
1.07762;3.15327;1.97095;3.14572;0,564644; 416
3.44241;2.19576;2.91056;2.09024;2,56385; 268
3.37092;3.48339;2.56105;2.63944;9,89525; 144
3.121;2.59974;2.79005;2.38435;4,94494; 203
1.42405;1.93558;2.35215;2.8421;2,41551; 272
2.92133;1.20117;3.09957;2.08721;0,533618; 414
2.09124;1.34514;2.89444;2.23413;2,46835; 276
2.06653;2.0479;2.56653;2.5479;9,90947; 138
1.02131;3.03231;2.09279;3.24817;0,178912; 495
2.3291;1.99809;2.75847;2.4333;4,91845; 201
